city,name,address,rating,reviews_count,phone,website,business_type,hours,latitude,longitude,place_id,scraped_at
"Vilnius, Lithuania",Dude Bikes motorcycle store in Vilnius,"Vytenio g. 14, Vilnius, 03111 Vilniaus m. sav., Lithuania",4.4,7,+370 687 22787,https://dude-bikes.com/,Motorcycle shop,Closed ⋅ Opens 11:30 AM Tue,54.6767702,25.2648562,ChIJaTPCEmCV3UYRDe56DVgWmjY,2025-10-25T02:59:50.572763
"Vilnius, Lithuania",MB TDK servisas,"Eišiškių pl. 28, Vilnius, 02184 Vilniaus m. sav., Lithuania",4.6,46,+370 655 23212,https://nevaziuoja.lt/autoservisas/tdk-servisas-18?book-now,Auto repair shop,Closed ⋅ Opens 9 AM Mon,54.640884899999996,25.2629537,ChIJ1WDwsE-V3UYRi_DAYKqXx4Y,2025-10-25T02:59:50.572766
"Vilnius, Lithuania",Motogija,"Vytenio g. 61, Vilnius, 03202 Vilniaus m. sav., Lithuania",5,32,+370 600 69649,https://www.motogija.lt/,Auto repair shop,Closed ⋅ Opens 10 AM,54.6699486,25.2655215,ChIJgR4v59iV3UYR3bxPcHTiTZE,2025-10-25T02:59:50.572771
"Vilnius, Lithuania",Pramogų safaris,"Luknojų g. 51, Vilnius, 06295 Vilniaus m. sav., Lithuania",4.2,117,+370 610 10416,http://www.pramogusafaris.lt/,Motorcycle repair shop,Closed ⋅ Opens 10 AM,54.6990541,25.1444179,ChIJc-TJJH2T3UYRmyZl0N6B4Xc,2025-10-25T02:59:50.572773
"Vilnius, Lithuania",AUTO-MOTO,"Vilnius, 02201 Vilniaus m. sav., Lithuania",1.5,8,N/A,N/A,Car repair and maintenance service,N/A,54.6202836,25.243024499999997,ChIJe7DOAv2V3UYRdrL5eeISn14,2025-10-25T02:59:50.572776
"Vilnius, Lithuania",Autointer,"Eišiškių pl. 28, Vilnius, 02184 Vilniaus m. sav., Lithuania",4.4,132,+370 655 23212,http://www.mitas-moto.lt/,Tire shop,Closed ⋅ Opens 9 AM Mon,54.640957799999995,25.2627763,ChIJjYnDQ6CT3UYRgarl1TTZtJY,2025-10-25T02:59:50.572778
"Vilnius, Lithuania","Mankius - dviračiai, keturračiai, dalys.","Savanorių pr. 187, Vilnius, 02300 Vilniaus m. sav., Lithuania",4.8,85,+370 677 47967,https://mankius.lt/lt/#Savanoriu187,Motorcycle shop,Closed ⋅ Opens 10 AM,54.646938999999996,25.210312,ChIJn3ku0E2T3UYRCNZcfNgDxZc,2025-10-25T02:59:50.572781
"Vilnius, Lithuania",Dviračių Arena parduotuvė,"Vikingų g. 5, Vilnius, 02188 Vilniaus m. sav., Lithuania",5,13,+370 662 98612,https://www.dviraciuarena.lt/,Bicycle Shop,Closed ⋅ Opens 10 AM,54.648550099999994,25.2795137,ChIJl_xK6E-V3UYRKCkcum059cc,2025-10-25T02:59:50.572783
"Zagreb, Croatia",Moto Magdic Ltd.,"Trnjanski zavoj I 1, 10000, Zagreb, Croatia",4.8,177,+385 91 737 1566,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.7972459,15.980027,ChIJ94yf-V7WZUcRHZHSsE7Mqi0,2025-10-25T02:59:53.204365
"Zagreb, Croatia",Motorkotači Igor d.o.o,"Željeznička cesta 52, 10000, Zagreb, Croatia",5,84,+385 91 956 6418,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.8242468,16.086710999999998,ChIJYfWi2iV5ZkcRADrg-XZNOiE,2025-10-25T02:59:53.204382
"Zagreb, Croatia",Motorista Bike Shop,"Savska cesta 150, 10000, Zagreb, Croatia",4.7,112,+385 99 473 2189,http://www.motorista.hr/,Motorcycle shop,Closed ⋅ Opens 10 AM,45.7910623,15.956056299999998,ChIJu4Anm37XZUcRS3NKqlJoeA4,2025-10-25T02:59:53.204386
"Zagreb, Croatia",CroMoto j.d.o.o.,"Stipanovićeva ul. 29, 10000, Zagreb, Croatia",4.8,153,+385 95 358 8084,http://cromoto.hr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.8110024,15.9243653,ChIJn__WIjLRZUcRYwQzcdbzvZg,2025-10-25T02:59:53.204390
"Zagreb, Croatia",Moja Garaža,"Planinska ul. 1, 10360, Sesvete, Croatia",4.9,33,+385 92 250 0000,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.832220899999996,16.1130513,ChIJVQTGJwB5ZkcRJiNcsDqURtc,2025-10-25T02:59:53.204392
"Zagreb, Croatia",Moto Honda Sekol,"Jačkovina 124, 10000, Zagreb, Croatia",4.9,81,+385 1 3484 511,http://www.motosekol.hr/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,45.822502899999996,15.8989192,ChIJ-16r6BzRZUcRDbmG1VXxd0g,2025-10-25T02:59:53.204402
"Zagreb, Croatia",DDS GARAGE MOTO,"Vodirova ul. 1, 10020, Zagreb, Croatia",4.3,7,+385 98 727 879,N/A,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,45.762724299999995,15.916596199999999,ChIJWw2C2CDVZUcRKpIqryHvgqw,2025-10-25T02:59:53.204405
"Zagreb, Croatia",Motofreak tuning d.o.o.,"Trstenik 144, 10040, Zagreb, Croatia",4.4,38,+385 99 788 4890,http://www.motofreaktuning.hr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.8937939,16.047686199999998,ChIJgStz7Nd3ZkcR1FsztSxS79Q,2025-10-25T02:59:53.204407
"Zagreb, Croatia",Motofreak servis,"Trstenik 144, 10040, Zagreb, Croatia",4.8,54,+385 99 788 4890,http://www.motofreakservis.hr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.8939075,16.047791699999998,ChIJXbzqou_YZUcRE6KxbKYC4YU,2025-10-25T02:59:53.204410
"Zagreb, Croatia",scooter Parts,"Ul. Kaktusa 4, 10360, Sesvete, Croatia",4.8,1164,+385 95 666 2828,http://www.njuskalo.hr/trgovina/skuterdijelovidoo,Motorcycle parts store,Closed ⋅ Opens 9 AM,45.8272081,16.0855379,ChIJJSRTxzp4ZkcRNMo09ktbZMc,2025-10-25T02:59:53.204413
"Zagreb, Croatia",TOP MOTO d.o.o.,"Zagrebačka cesta 185, 10000, Zagreb, Croatia",4.6,150,+385 1 3862 142,http://www.topmoto.hr/,Motorcycle parts store,Closed ⋅ Opens 10 AM Mon,45.801927199999994,15.9183586,ChIJ1ZbziUnRZUcRvAQGvVCJkAU,2025-10-25T02:59:53.204415
"Zagreb, Croatia",AUTO MOTO SERVIS ZVONAR J.D.O.O. ZA POPRAVAK MOTORNIH VOZILA I TRGOVINU,"Kobilić 146, 10410, Kobilić, Croatia",5,7,N/A,N/A,Motorcycle repair shop,N/A,45.7337717,16.1047317,ChIJJfeYOyF8ZkcRwsUDtwmM6tc,2025-10-25T02:59:53.204419
"Zagreb, Croatia",RB11 detailing garage,"Čakovečka ul. 14, 10360, Sesvete, Croatia",5,28,+385 98 647 412,http://rb11.hr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.8329714,16.115308499999998,ChIJ-wUZbq55ZkcR3OopgtdJztY,2025-10-25T02:59:53.204422
"Zagreb, Croatia",Viktor Motorsport Ltd.,"Vunarići ul. 14, 10000, Zagreb, Croatia",4.7,668,+385 1 3079 274,http://www.viktormotosport.hr/,Motorcycle shop,Closed ⋅ Opens 9 AM,45.7884329,15.9006911,ChIJl8YDOsHRZUcREFlIKmHAxD4,2025-10-25T02:59:53.204424
"Zagreb, Croatia",The Back Door Store,"10000, Trešnjevka - jug, Zagreb, Croatia",4.6,20,+385 1 6191 576,N/A,Motorcycle parts store,Closed ⋅ Opens 8 AM Mon,45.7915454,15.957065499999999,ChIJdcd-o5HWZUcR42p0dRa5PSE,2025-10-25T02:59:53.204427
"Zagreb, Croatia",Yamaha Sibeg,"Ul. Božidara Magovca 54, 10000, Zagreb, Croatia",4.4,124,+385 1 6697 197,http://yamaha.com.hr/,Motorcycle shop,Closed ⋅ Opens 9 AM Mon,45.7707275,16.0026909,ChIJGxkRQf3VZUcRutZSEMX6VgI,2025-10-25T02:59:53.204429
"Zagreb, Croatia",Ducati servis Šoljan,"Samoborska cesta 255, 10000, Zagreb, Croatia",5,11,+385 92 415 9539,N/A,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.814771099999994,15.8361097,ChIJqVJVr7jRZUcRfuzbIflW-xA,2025-10-25T02:59:53.204432
"Zagreb, Croatia",Motostop,"Ul. Dragutina Golika 14, 10000, Zagreb, Croatia",4.6,54,+385 1 3030 383,N/A,Motorcycle parts store,Closed ⋅ Opens 8 AM Mon,45.8072723,15.9298717,ChIJO54fQ1DRZUcRNUNbexqh6ag,2025-10-25T02:59:53.204434
"Zagreb, Croatia",Motormania,"Ul. Mate Lovraka 1, 10410, Velika Gorica, Croatia",4.5,117,+385 1 6221 399,http://www.motormania.hr/,Motorcycle shop,Closed ⋅ Opens 9 AM,45.7220462,16.0696987,ChIJZTOrS2B-ZkcRhA4FGQ9xTKk,2025-10-25T02:59:53.204437
"Zagreb, Croatia",Autopraonica GMS Auto Spa Zagreb,"Savski gaj I. 18, 10020, Zagreb, Croatia",5,11,+385 91 277 7731,https://www.facebook.com/share/1BySh746Lg/?mibextid=wwXIfr,Car wash,Closed ⋅ Opens 10 AM Mon,45.7749946,15.9560841,ChIJBTzKrXPVZUcRHQpQ-uYP14I,2025-10-25T02:59:53.204439
"Zagreb, Croatia",Car Service Motorhead,"Radnička cesta 27, 10000, Zagreb, Croatia",4.7,88,+385 95 912 6730,http://www.autoservis-motorhead.com/,Car repair and maintenance service,Closed ⋅ Opens 8 AM Mon,45.8040824,16.001775,ChIJnfTA1UjWZUcRNTZh2tqbLbA,2025-10-25T02:59:53.858642
"Zagreb, Croatia",Rent-a scooter,"Ljubljanica 38, 10000, Zagreb, Croatia",4.6,17,+385 95 568 9623,https://rent-a-scooter7.webnode.hr/?_ga=2.43561125.1839709193.1613493557-602060999.1613493557,Scooter rental service,Closed ⋅ Opens 11 AM,45.796289099999996,15.9327022,ChIJiXQdTbh5ZkcRslix5o6KGuA,2025-10-25T02:59:53.858646
"Zagreb, Croatia",Honda Ruting Zagreb,"Kovinska ul. 9, 10000, Zagreb, Croatia",4.3,343,+385 1 3882 236,http://www.honda.hr/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,45.8074588,15.849041,ChIJP4QIWezRZUcRqJPJbqMZlzU,2025-10-25T02:59:53.858649
"Zagreb, Croatia",SERDAREVIĆ R TECH,"Jačkovina 32, 10000, Zagreb, Croatia",4.7,28,+385 98 687 674,https://www.serdarevic-rtech.com/,Motorcycle parts store,Closed ⋅ Opens 9 AM Mon,45.817428899999996,15.9017127,ChIJ251atZP6YUcR0oyAHBS5K4Y,2025-10-25T02:59:53.858653
"Zagreb, Croatia",Moto - Mobil automehanika,"Samoborski Cesta odv. 5, 10000, Zagreb, Croatia",4.7,22,N/A,N/A,Auto repair shop,N/A,45.810382499999996,15.875120299999999,ChIJhx0wQKDRZUcRNlbJ_DpZSzc,2025-10-25T02:59:53.858657
"Zagreb, Croatia",Harley-Davidson Zagreb,"Zagrebačka avenija 106, 10000, Zagreb, Croatia",4.7,338,+385 1 5634 922,http://www.harley-davidson-zagreb.hr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.797362199999995,15.8957801,ChIJ2-2WaEfRZUcR1SXy2v55ifk,2025-10-25T02:59:53.858661
"Zagreb, Croatia",Skutermoto Zagreb,"Ul. Stara Peščenica I 45, 10000, Zagreb, Croatia",4.6,166,+385 1 2340 393,https://globalplus.hr/,Motor scooter dealer,Closed ⋅ Opens 9 AM,45.8083282,16.009173099999998,ChIJMY70nUrWZUcRRuXJm5kJFcc,2025-10-25T02:59:53.858666
"Zagreb, Croatia",Keindl Sport,"Vitezićeva ul. 1A, 10000, Zagreb, Croatia",4.4,778,+385 99 554 4891,https://www.keindl-sport.hr/,Bicycle Shop,Closed ⋅ Opens 9 AM,45.802561999999995,15.939084699999999,ChIJyUj11d3WZUcRXY04C5dJJQI,2025-10-25T02:59:53.858669
"Zagreb, Croatia",Ebike,"Ul. grada Vukovara 239, 10000, Zagreb, Croatia",4.9,80,+385 1 2468 249,https://ebike.hr/kategorija-proizvoda/elektricni-skuteri/,Electric motor store,Closed ⋅ Opens 10 AM Mon,45.8013763,15.992413399999998,ChIJJzs6X6l_ZkcRoGgKvE1FeYE,2025-10-25T02:59:53.858672
"Zagreb, Croatia",BIM d.o.o,"Maksimirska Cesta 56, 10000, Zagreb, Croatia",4.5,62,+385 1 2321 440,https://www.bim-bike.hr/,Motorcycle parts store,Closed ⋅ Opens 9 AM,45.8166945,16.0043892,ChIJn2qlDLHXZUcR2g62VXtlP-g,2025-10-25T02:59:53.858675
"Zagreb, Croatia",DUCATI Zagreb | Panigale Ltd.,"Samoborska cesta 255, 10090, Zagreb, Croatia",4.8,105,+385 1 3460 992,http://www.ducati.hr/,Motorcycle dealer,Closed ⋅ Opens 9 AM,45.814771099999994,15.8361097,ChIJmcwQOMDRZUcRLwubs5cicCo,2025-10-25T02:59:53.858678
"Zagreb, Croatia",Medo- Stil D.o.o.,"Ul. Božidara Magovca 161, 10000, Zagreb, Croatia",4.8,16,+385 95 801 1962,https://www.medo-stil.hr/,Motorcycle parts store,N/A,45.771855099999996,16.00141,ChIJVWrArOLVZUcR-Quodl5Ypgs,2025-10-25T02:59:53.858682
"Zagreb, Croatia",KTM Motorcycles,"Vunarići ul. 14, 10110, Zagreb, Croatia",4.9,9,+385 1 3079 274,https://viktormotosport.hr/Shop/motocikli/ktm/,Motorcycle dealer,Closed ⋅ Opens 9 AM,45.788367,15.9006528,ChIJA4a4wPrRZUcRvI6admcnHLA,2025-10-25T02:59:53.858685
"Zagreb, Croatia",Auto Slavić d.o.o.,"Ul. Susedsko polje 45, 10090, Zagreb, Croatia",4.8,93,+385 98 314 858,https://www.autoslavic.hr/,Car repair and maintenance service,Closed ⋅ Opens 8 AM Mon,45.8078017,15.8427084,ChIJ05G4n-7RZUcRznMMpcypl6Y,2025-10-25T02:59:53.858688
"Zagreb, Croatia",Ciklo-Sport d.o.o.,"Ul. Hrvatske bratske zajednice 4, 10000, Zagreb, Croatia",4.8,143,+385 1 7888 860,https://ciklo-sport.hr/,Bicycle Shop,Closed ⋅ Opens 9 AM,45.7960899,15.9784884,ChIJU_BKtF_WZUcRYDAhCWlYRP8,2025-10-25T02:59:53.858691
"Zagreb, Croatia",Janbo moto servis motocikla Harley Davidson,"Ul. Pavla Lončara 109, 10290, Zaprešić, Croatia",4.9,73,+385 91 135 1923,http://www.janbo.hr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.862429299999995,15.7897397,ChIJObhTVpDWZUcRgi4rhtG1ELw,2025-10-25T02:59:53.858694
"Zagreb, Croatia",CENTAR ZA VOZILA HRVATSKE D.D. - STP Eurozagreb 3,"Listopadska ul. 2, 10000, Zagreb, Croatia",4.5,1032,+385 1 3036 051,http://cvh.hr/,Car inspection station,Closed ⋅ Opens 7 AM,45.7950496,15.91681,ChIJGw579QbRZUcRCIEQF9NP5j4,2025-10-25T02:59:53.858697
"Zagreb, Croatia",BMW Motorrad Tomić & Co. - Motorkotači Zagreb,"Ul. Frana Folnegovića 12, 10000, Zagreb, Croatia",3.5,4,+385 1 6301 945,https://www.bmw-motorrad.com.hr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.7969204,16.0073296,ChIJZdr4zZXXZUcRoVikrTm40Rk,2025-10-25T02:59:53.858700
"Zagreb, Croatia",Šepić Commerce d.o.o.,"Rastočka ul. 14, 10000, Zagreb, Croatia",4.8,450,+385 1 6141 062,https://www.motooprema.hr/,Motorcycle dealer,Closed ⋅ Opens 9 AM,45.7611114,15.9245194,ChIJ-3RvqGvUZUcRraB1bvNHYZ0,2025-10-25T02:59:54.496427
"Zagreb, Croatia",Qbean,"Ulica Milana Amruša 15, 10000, Zagreb, Croatia",N/A,0,+385 1 8895 567,http://www.qbean.eu/,Motorcycle parts store,N/A,45.8117507,15.9808784,ChIJ6be4VP7WZUcRShHFYGnxP44,2025-10-25T02:59:54.496447
"Zagreb, Croatia",MARKO PROJEKT BIKE SHOP Središće,"Ul. Ede Murtića 2C, 10020, Zagreb, Croatia",4.7,165,+385 91 621 3753,https://markoprojekt.com/,Bicycle Shop,Closed ⋅ Opens 8 AM,45.778366,15.983231499999999,ChIJg6xhUxzXZUcRqEURZF-nGvA,2025-10-25T02:59:54.496452
"Zagreb, Croatia",Ciklo-Centar,"Jurja ves 30A, 10000, Zagreb, Croatia",4.8,399,+385 1 2342 224,https://ciklo-centar.hr/,Bicycle Shop,Closed ⋅ Opens 9 AM,45.8316096,16.0096644,ChIJyUSgg5fXZUcR2GOEKZBdRcI,2025-10-25T02:59:54.496459
"Zagreb, Croatia",bicycles BIM,"Draškovićeva ul. 47, 10000, Zagreb, Croatia",4.5,94,+385 1 4613 504,https://www.bim-bike.hr/,Bicycle Shop,Closed ⋅ Opens 9 AM,45.806739199999996,15.9841132,ChIJE3NAUFbWZUcRrwfS5FaINbU,2025-10-25T02:59:54.496463
"Zagreb, Croatia",Drago-Sport,"Maksimirska Cesta 68, 10000, Zagreb, Croatia",4.6,103,+385 1 2300 121,http://www.drago-sport.com/,Bicycle Shop,Closed ⋅ Opens 9 AM,45.8168844,16.0057844,ChIJsdqbPbHXZUcRbWyf2FU8-TE,2025-10-25T02:59:54.496466
"Zagreb, Croatia",Suzuki Antares Centar d.o.o.,"Samoborska cesta 222A, 10000, Zagreb, Croatia",4.6,500,+385 1 5540 090,http://suzuki-antarescentar.hr/,Motor vehicle dealer,Closed ⋅ Opens 8 AM,45.8129437,15.8676909,ChIJ64Mw5qHRZUcRQzw1vAhnaok,2025-10-25T02:59:54.496469
"Zagreb, Croatia",Hohnjec Sport,"Ogulinska ul. 66, 10000, Zagreb, Croatia",4.6,158,+385 1 8896 200,http://www.hohnjecsport.hr/,Bicycle Shop,Closed ⋅ Opens 9 AM,45.792234099999995,15.9300558,ChIJbYH3K7DWZUcRm1EtUEq-Ztc,2025-10-25T02:59:54.496472
"Zagreb, Croatia",Vulkanizer Šimović(ŠIMOVIĆ-AUTO),"Krotovica, 10000, Zagreb, Croatia",4.9,317,+385 91 754 2982,N/A,Tire repair shop,Closed ⋅ Opens 8 AM Mon,45.8329728,16.0669207,ChIJ1_q6_xp4ZkcRKOIr9jNe_wc,2025-10-25T02:59:54.496475
"Zagreb, Croatia",Mr. Big Sport,"Dubrava 150, 10040, Zagreb, Croatia",3.1,51,+385 1 2990 072,http://www.skije-bicikli.com/,Bicycle Shop,Closed ⋅ Opens 9 AM,45.829183199999996,16.0548517,ChIJr47kMgl4ZkcRRSabhGerYKc,2025-10-25T02:59:54.496478
"Zagreb, Croatia",Vulkanizer - Auto Moto Non Stop,"Grobnička ul. 19, 10000, Zagreb, Croatia",4.9,79,+385 91 607 5740,N/A,Tire repair shop,Closed ⋅ Opens 9 AM,45.797235699999995,15.9458667,ChIJ9Tt1u_DXZUcR3ckmjwJ1iHE,2025-10-25T02:59:54.496481
"Zagreb, Croatia",Car Service Šurina,"Ul. Dane Duića 1, 10000, Zagreb, Croatia",4.7,518,+385 1 6152 020,https://www.as-surina.hr/,Auto body shop,Closed ⋅ Opens 8 AM,45.789237,16.005288,ChIJr3tIdxbWZUcRF9bJx6QrUtY,2025-10-25T02:59:54.496484
"Zagreb, Croatia","Mimesa - Kymco i Zontes skuteri, moto oprema i servis","Ul. Vjekoslava Heinzela 13, 10000, Zagreb, Croatia",4.6,86,+385 1 6216 349,https://www.mimesa.hr/,Motorcycle repair shop,Closed ⋅ Opens 9 AM Mon,45.812953799999995,15.9994629,ChIJPRT8kLLXZUcRxGeprchKofs,2025-10-25T02:59:54.496487
"Zagreb, Croatia",Rog Joma,"Vlaška ul. 86, 10000, Zagreb, Croatia",4.2,152,+385 99 543 0392,http://www.rog-joma.hr/,Bicycle Shop,Closed ⋅ Opens 9 AM,45.8137924,15.991280699999999,ChIJ85QNaavXZUcRyeUuTwCeIW0,2025-10-25T02:59:54.496490
"Zagreb, Croatia",MARKO - PROJECT Ltd.,"Vlaška ul. 81A, 10000, Zagreb, Croatia",4.6,377,+385 91 223 3363,https://markoprojekt.com/,Bicycle Shop,Closed ⋅ Opens 8 AM,45.813928399999995,15.988778499999999,ChIJgeba3qrXZUcRiofpy_vsjvY,2025-10-25T02:59:54.496493
"Zagreb, Croatia","Motomaher Servis za motocikle, skutere i kosilice","Nova Ul. 2, 10290, Zaprešić, Croatia",4.9,38,+385 95 355 1516,http://motomaher.hr/,Motorcycle shop,Closed ⋅ Opens 9 AM,45.8491023,15.812246799999999,ChIJ1-6-jbnPZUcRT_FgfaVQcDk,2025-10-25T02:59:54.496496
"Zagreb, Croatia",Rog Joma,"Savska cesta 8, 10000, Zagreb, Croatia",4.3,141,+385 99 712 2532,http://www.rog-joma.hr/,Bicycle Shop,Closed ⋅ Opens 9 AM,45.805690999999996,15.9662566,ChIJ50m17-_WZUcRVshhQ_qpHWI,2025-10-25T02:59:54.496499
"Zagreb, Croatia",E2GO,"Voćarska cesta 20, 10000, Zagreb, Croatia",5,32,+385 99 476 6333,http://www.e2go.eu/,Bicycle Shop,Closed ⋅ Opens 10 AM,45.8173403,15.993917499999998,ChIJkxbSyVTWZUcR1lCAGOs9IfU,2025-10-25T02:59:54.496503
"Zagreb, Croatia",KLUB VLASNIKA VIRAGA HRVATSKA,"Froudeova ul. 88, 10020, Zagreb, Croatia",N/A,0,+385 98 275 104,http://www.voc-zagreb.hr/,Motorcycle repair shop,N/A,45.7737395,15.970888899999999,ChIJwS2ojNbVZUcRavfjzf7BvOY,2025-10-25T02:59:54.496506
"Ljubljana, Slovenia","Čarman Motosport, podjetje za vzdrževanje in popravilo motornih vozil, d.o.o.","Sora 5b, 1215 Medvode, Slovenia",4.8,95,+386 1 361 62 77,http://www.carman-motosport.si/,Motorcycle repair shop,Closed ⋅ Opens 8:30 AM Mon,46.1427116,14.3747593,ChIJibdPR87OekcRwkUEmGE1R0k,2025-10-25T02:59:58.122233
"Ljubljana, Slovenia","ZUPI, moto servis, Urban Zupančič s.p.","Puciharjeva ulica 9, 1291 Škofljica, Slovenia",5,2,+386 51 623 995,N/A,Motorcycle repair shop,N/A,45.987501099999996,14.5732362,ChIJJxW7rCEvZUcR1ba4OmUtY6g,2025-10-25T02:59:58.122251
"Ljubljana, Slovenia",Bibiro d.o.o. Ljubljana,"Tržaška c. 233, 1000 Ljubljana, Slovenia",3.5,151,+386 1 256 48 68,http://www.bibiro.si/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,46.033685899999995,14.4532685,ChIJScW0Xc7SekcRIyCA1ONTWIM,2025-10-25T02:59:58.122255
"Ljubljana, Slovenia",JERMAN MOTO CENTER,"Depala vas 47, 1230 Domžale, Slovenia",4.6,65,+386 1 724 83 68,http://www.jerman-motocenter.si/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Tue,46.1279156,14.570412099999999,ChIJ8WrqWXk0ZUcROaxrDLsCh3c,2025-10-25T02:59:58.122259
"Ljubljana, Slovenia",Ubm popravila motornih koles in druge storitve d.o.o.,"Blasov Breg 27, 1000 Ljubljana, Slovenia",3.6,11,+386 41 510 993,https://www.facebook.com/UBM-doo-191190620993487/,Motorcycle repair shop,N/A,46.081803099999995,14.5317347,ChIJETirM_oyZUcRUfQIUQhi4bE,2025-10-25T02:59:58.122262
"Ljubljana, Slovenia","GT center , Brnčičeva","1231 Ljubljana - Črnuče, Slovenia",N/A,0,N/A,N/A,Motorcycle repair shop,N/A,46.0988949,14.5420796,ChIJRx4EVAAzZUcRFzfimlOVHuM,2025-10-25T02:59:58.122265
"Ljubljana, Slovenia",SMK - Iztok Mihelič s.p.,"Letališka cesta 29, 1000 Ljubljana, Slovenia",4.5,141,+386 51 653 151,http://www.servis-smk.si/,Motorcycle repair shop,Closed ⋅ Opens 8 AM Mon,46.0632561,14.565542899999999,ChIJOac8VBYyZUcRYtlFrwahrqM,2025-10-25T02:59:58.122268
"Ljubljana, Slovenia",Elisa,"Trubarjeva ulica 5a, 1230 Domžale, Slovenia",4.6,199,+386 1 724 43 27,http://www.elisa.si/,Motorcycle repair shop,Closed ⋅ Opens 10 AM Mon,46.1389384,14.586227699999998,ChIJncPAt2k0ZUcRc-9plZH_wS0,2025-10-25T02:59:58.122270
"Ljubljana, Slovenia",MB MOTO oprema in rezervni deli,"Ljubljana SI, Donova cesta 2, 1215 Medvode, Slovenia",5,1,+386 70 338 984,http://mb-motoparts.si/,Motorcycle repair shop,N/A,46.1445515,14.4114971,ChIJSe5tJVXJekcRYML_4RR1GaU,2025-10-25T02:59:58.122273
"Ljubljana, Slovenia",Moto design servis in popravila motornih koles d.o.o.,"Kašeljska cesta 132, 1260 Ljubljana - Polje, Slovenia",3.7,3,+386 40 220 290,N/A,Motorcycle repair shop,N/A,46.052651,14.6017321,ChIJXa3lPPQxZUcRSgKMBTAS0BU,2025-10-25T02:59:58.122276
"Ljubljana, Slovenia",BMW Avtoval d.o.o.,"Pod jelšami 2, 1290 Grosuplje, Slovenia",4.6,398,+386 1 781 13 00,http://www.avtoval.si/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,45.9667181,14.662220699999999,ChIJw-xr-P8lZUcRN9M74Wy9j1Y,2025-10-25T02:59:58.122278
"Ljubljana, Slovenia","Moto Ex treme, servis motornih koles, Marko Dečman s.p.","Stožice 46, 1000 Ljubljana, Slovenia",4.9,9,+386 1 534 39 38,N/A,Motorcycle repair shop,Closed ⋅ Opens 5 PM Mon,46.086132,14.520978699999999,ChIJ2XRaTOEyZUcR5cAwJLKW8MA,2025-10-25T02:59:58.122281
"Ljubljana, Slovenia","JAMP, D.O.O.","Berčičeva ulica 5d, 1260 Ljubljana - Polje, Slovenia",5,1,+386 51 357 972,https://www.moja-dejavnost.si/popravilo-glave-za-kros-motorje-slovenija/jamp-zastopstvo-servis-doo/MM19USYb,Motorcycle repair shop,N/A,46.0496853,14.5950207,ChIJhe5lf-YxZUcRftVDhTKU_HQ,2025-10-25T02:59:58.122283
"Ljubljana, Slovenia",Harley-Davidson Ljubljana,"Jurčkova Cesta 233, 1000 Ljubljana, Slovenia",4.5,530,+386 1 429 57 00,http://www.harley-davidson-ljubljana.si/,Motorcycle repair shop,Closed ⋅ Opens 9 AM,46.016666699999995,14.5383333,ChIJqQFTtc4tZUcR5EDrfJndBEA,2025-10-25T02:59:58.122286
"Ljubljana, Slovenia","UBM d.o.o., p.e. Spodnje Gameljne","Blasov Breg 27, 1000 Ljubljana, Slovenia",N/A,0,+386 41 510 993,N/A,Motorcycle repair shop,N/A,46.0818119,14.5317171,ChIJaYkymrLMekcRqFUSPeLYvnM,2025-10-25T02:59:58.122289
"Ljubljana, Slovenia",MotoXgeneration KTM Husqvarna GasGas,"Trinkova ulica 32, 1000 Ljubljana, Slovenia",4.7,76,+386 598 21309,http://www.motoxgeneration.com/,Motorcycle shop,Closed ⋅ Opens 8 AM Mon,46.035156199999996,14.4473381,ChIJN1TFfUjTekcRVuG4Og0sXLQ,2025-10-25T02:59:58.122291
"Ljubljana, Slovenia",MarincSpeedShop,"Reteče 96, 4220 Škofja Loka, Slovenia",5,11,+386 40 301 994,http://www.marincspeedshop.com/,Motorcycle repair shop,N/A,46.1541071,14.3693498,ChIJQXdfhynJekcR738YJnTrths,2025-10-25T02:59:58.122293
